"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US71475","ZCTA5 71475","-","**",
"860Z200US71479","ZCTA5 71479","55990","7359",
"860Z200US71480","ZCTA5 71480","47083","31191",
"860Z200US71483","ZCTA5 71483","54267","10077",
"860Z200US71485","ZCTA5 71485","82000","23473",
"860Z200US71486","ZCTA5 71486","45918","5958",
"860Z200US71497","ZCTA5 71497","2,500-","***",
"860Z200US71601","ZCTA5 71601","37528","5622",
"860Z200US71602","ZCTA5 71602","55204","4617",
"860Z200US71603","ZCTA5 71603","53130","4238",
"860Z200US71630","ZCTA5 71630","41900","11345",
"860Z200US71631","ZCTA5 71631","18722","12676",
"860Z200US71635","ZCTA5 71635","47148","6250",
"860Z200US71638","ZCTA5 71638","31667","6658",
"860Z200US71639","ZCTA5 71639","37173","6748",
"860Z200US71640","ZCTA5 71640","28461","3974",
"860Z200US71642","ZCTA5 71642","-","**",
"860Z200US71643","ZCTA5 71643","32899","7497",
"860Z200US71644","ZCTA5 71644","76113","4197",
"860Z200US71646","ZCTA5 71646","40823","7069",
"860Z200US71647","ZCTA5 71647","50441","15972",
"860Z200US71651","ZCTA5 71651","133393","97922",
"860Z200US71652","ZCTA5 71652","52857","33659",
"860Z200US71653","ZCTA5 71653","51797","11213",
"860Z200US71654","ZCTA5 71654","41645","8441",
"860Z200US71655","ZCTA5 71655","43346","8202",
"860Z200US71658","ZCTA5 71658","54107","18095",
"860Z200US71659","ZCTA5 71659","-","**",
"860Z200US71660","ZCTA5 71660","57188","40877",
"860Z200US71661","ZCTA5 71661","28750","2814",
"860Z200US71662","ZCTA5 71662","-","**",
"860Z200US71663","ZCTA5 71663","37150","7198",
"860Z200US71665","ZCTA5 71665","53472","8475",
"860Z200US71666","ZCTA5 71666","-","**",
"860Z200US71667","ZCTA5 71667","59375","11041",
"860Z200US71670","ZCTA5 71670","34570","16613",
"860Z200US71671","ZCTA5 71671","43419","6294",
"860Z200US71674","ZCTA5 71674","52125","14326",
"860Z200US71675","ZCTA5 71675","37396","9775",
"860Z200US71676","ZCTA5 71676","26184","7494",
"860Z200US71677","ZCTA5 71677","43333","20212",
"860Z200US71678","ZCTA5 71678","-","**",
"860Z200US71701","ZCTA5 71701","49110","3856",
"860Z200US71720","ZCTA5 71720","61250","26331",
"860Z200US71721","ZCTA5 71721","-","**",
"860Z200US71722","ZCTA5 71722","59063","41690",
"860Z200US71724","ZCTA5 71724","26346","16983",
"860Z200US71725","ZCTA5 71725","-","**",
"860Z200US71726","ZCTA5 71726","31328","8825",
"860Z200US71728","ZCTA5 71728","-","**",
"860Z200US71730","ZCTA5 71730","55770","4422",
"860Z200US71740","ZCTA5 71740","65455","14063",
"860Z200US71742","ZCTA5 71742","38843","9400",
"860Z200US71743","ZCTA5 71743","48253","6918",
"860Z200US71744","ZCTA5 71744","68882","9561",
"860Z200US71745","ZCTA5 71745","75987","48108",
"860Z200US71747","ZCTA5 71747","61208","43214",
"860Z200US71748","ZCTA5 71748","142813","112123",
"860Z200US71749","ZCTA5 71749","68188","14645",
"860Z200US71751","ZCTA5 71751","-","**",
"860Z200US71752","ZCTA5 71752","39803","32868",
"860Z200US71753","ZCTA5 71753","50504","10901",
"860Z200US71758","ZCTA5 71758","-","**",
"860Z200US71759","ZCTA5 71759","-","**",
"860Z200US71762","ZCTA5 71762","50577","10669",
"860Z200US71763","ZCTA5 71763","73438","27144",
"860Z200US71764","ZCTA5 71764","62308","21161",
"860Z200US71765","ZCTA5 71765","38636","1408",
"860Z200US71766","ZCTA5 71766","76875","14875",
"860Z200US71770","ZCTA5 71770","44569","11882",
"860Z200US71772","ZCTA5 71772","-","**",
"860Z200US71801","ZCTA5 71801","45345","6394",
"860Z200US71820","ZCTA5 71820","-","**",
"860Z200US71822","ZCTA5 71822","59167","12103",
"860Z200US71823","ZCTA5 71823","-","**",
"860Z200US71825","ZCTA5 71825","72610","17499",
"860Z200US71826","ZCTA5 71826","42708","23268",
"860Z200US71827","ZCTA5 71827","88024","43999",
"860Z200US71831","ZCTA5 71831","-","**",
"860Z200US71832","ZCTA5 71832","52747","10104",
"860Z200US71833","ZCTA5 71833","29018","6377",
"860Z200US71834","ZCTA5 71834","65691","7066",
"860Z200US71835","ZCTA5 71835","56483","10768",
"860Z200US71836","ZCTA5 71836","51271","6918",
"860Z200US71837","ZCTA5 71837","59286","15337",
"860Z200US71838","ZCTA5 71838","48125","11461",
"860Z200US71839","ZCTA5 71839","24746","8092",
"860Z200US71841","ZCTA5 71841","45819","20832",
"860Z200US71842","ZCTA5 71842","55810","6047",
"860Z200US71845","ZCTA5 71845","33672","10837",
"860Z200US71846","ZCTA5 71846","56250","16272",
"860Z200US71847","ZCTA5 71847","23920","2382",
"860Z200US71851","ZCTA5 71851","63920","12315",
"860Z200US71852","ZCTA5 71852","47238","5195",
"860Z200US71853","ZCTA5 71853","-","**",
"860Z200US71854","ZCTA5 71854","46878","3956",
"860Z200US71855","ZCTA5 71855","-","**",
"860Z200US71857","ZCTA5 71857","53125","8112",
"860Z200US71858","ZCTA5 71858","65795","16536",
"860Z200US71859","ZCTA5 71859","-","**",
"860Z200US71860","ZCTA5 71860","36758","3692",
"860Z200US71861","ZCTA5 71861","58150","10530",
"860Z200US71862","ZCTA5 71862","52982","23407",
"860Z200US71864","ZCTA5 71864","58125","46556",
"860Z200US71865","ZCTA5 71865","67688","30131",
"860Z200US71866","ZCTA5 71866","34688","18536",
"860Z200US71901","ZCTA5 71901","53514","5598",
"860Z200US71909","ZCTA5 71909","75433","4759",
"860Z200US71913","ZCTA5 71913","56010","3436",
"860Z200US71921","ZCTA5 71921","54271","11643",
"860Z200US71922","ZCTA5 71922","-","**",
"860Z200US71923","ZCTA5 71923","56089","6810",
"860Z200US71929","ZCTA5 71929","55747","5860",
"860Z200US71933","ZCTA5 71933","-","**",
"860Z200US71935","ZCTA5 71935","48750","21381",
"860Z200US71937","ZCTA5 71937","57750","18948",
"860Z200US71940","ZCTA5 71940","47935","17375",
"860Z200US71941","ZCTA5 71941","70329","15021",
"860Z200US71942","ZCTA5 71942","87560","32802",
"860Z200US71943","ZCTA5 71943","44904","12023",
"860Z200US71944","ZCTA5 71944","75893","18371",
"860Z200US71945","ZCTA5 71945","38090","5849",
"860Z200US71949","ZCTA5 71949","50750","48793",
"860Z200US71950","ZCTA5 71950","61786","44087",
"860Z200US71952","ZCTA5 71952","-","**",
"860Z200US71953","ZCTA5 71953","51969","6264",
"860Z200US71956","ZCTA5 71956","49958","26565",
"860Z200US71957","ZCTA5 71957","47703","7551",
"860Z200US71958","ZCTA5 71958","48393","12767",
"860Z200US71959","ZCTA5 71959","-","**",
"860Z200US71960","ZCTA5 71960","66917","17853",
"860Z200US71961","ZCTA5 71961","37054","10753",
"860Z200US71962","ZCTA5 71962","24578","13784",
"860Z200US71964","ZCTA5 71964","56514","10725",
"860Z200US71965","ZCTA5 71965","-","**",
"860Z200US71968","ZCTA5 71968","75592","8508",
"860Z200US71969","ZCTA5 71969","38224","13534",
"860Z200US71970","ZCTA5 71970","71667","37097",
"860Z200US71971","ZCTA5 71971","73413","16994",
"860Z200US71972","ZCTA5 71972","68542","31398",
"860Z200US71973","ZCTA5 71973","33313","11402",
"860Z200US71998","ZCTA5 71998","-","**",
"860Z200US71999","ZCTA5 71999","-","**",
"860Z200US72001","ZCTA5 72001","36008","4125",
"860Z200US72002","ZCTA5 72002","85502","9231",
"860Z200US72003","ZCTA5 72003","78443","1502",
"860Z200US72004","ZCTA5 72004","43783","5990",
"860Z200US72005","ZCTA5 72005","-","**",
"860Z200US72006","ZCTA5 72006","51775","6702",
"860Z200US72007","ZCTA5 72007","86302","9534",
"860Z200US72010","ZCTA5 72010","48305","6709",
"860Z200US72011","ZCTA5 72011","84446","8544",
"860Z200US72012","ZCTA5 72012","61277","15330",
"860Z200US72013","ZCTA5 72013","57500","21968",
"860Z200US72014","ZCTA5 72014","-","**",
"860Z200US72015","ZCTA5 72015","66107","8193",
"860Z200US72016","ZCTA5 72016","64280","13466",
"860Z200US72017","ZCTA5 72017","91731","29905",
"860Z200US72019","ZCTA5 72019","87869","7801",
"860Z200US72020","ZCTA5 72020","49231","7945",
"860Z200US72021","ZCTA5 72021","41310","8724",
"860Z200US72022","ZCTA5 72022","80920","9955",
"860Z200US72023","ZCTA5 72023","76931","5031",
"860Z200US72024","ZCTA5 72024","58750","12972",
"860Z200US72025","ZCTA5 72025","65341","21152",
"860Z200US72026","ZCTA5 72026","26615","19032",
"860Z200US72027","ZCTA5 72027","61450","25664",
"860Z200US72028","ZCTA5 72028","-","**",
"860Z200US72029","ZCTA5 72029","35515","6667",
"860Z200US72030","ZCTA5 72030","-","**",
"860Z200US72031","ZCTA5 72031","54428","9670",
"860Z200US72032","ZCTA5 72032","64695","4069",
"860Z200US72034","ZCTA5 72034","65635","3852",
"860Z200US72035","ZCTA5 72035","-","**",
"860Z200US72036","ZCTA5 72036","13264","4371",
"860Z200US72038","ZCTA5 72038","63472","5759",
"860Z200US72039","ZCTA5 72039","63667","12413",
"860Z200US72040","ZCTA5 72040","32476","10165",
"860Z200US72041","ZCTA5 72041","53125","28048",
"860Z200US72042","ZCTA5 72042","55679","7270",
"860Z200US72044","ZCTA5 72044","47213","9195",
"860Z200US72045","ZCTA5 72045","60602","25015",
"860Z200US72046","ZCTA5 72046","56685","12510",
"860Z200US72047","ZCTA5 72047","61944","15291",
"860Z200US72048","ZCTA5 72048","-","**",
"860Z200US72051","ZCTA5 72051","-","**",
"860Z200US72052","ZCTA5 72052","66111","27265",
"860Z200US72053","ZCTA5 72053","-","**",
"860Z200US72055","ZCTA5 72055","67708","23432",
"860Z200US72057","ZCTA5 72057","59335","49883",
"860Z200US72058","ZCTA5 72058","76463","10780",
"860Z200US72059","ZCTA5 72059","-","**",
"860Z200US72060","ZCTA5 72060","26875","5700",
"860Z200US72061","ZCTA5 72061","81141","33746",
"860Z200US72063","ZCTA5 72063","59643","34471",
"860Z200US72064","ZCTA5 72064","63897","17466",
"860Z200US72065","ZCTA5 72065","75857","18605",
"860Z200US72066","ZCTA5 72066","-","**",
"860Z200US72067","ZCTA5 72067","53668","9390",
"860Z200US72068","ZCTA5 72068","69375","27334",
"860Z200US72069","ZCTA5 72069","40000","18344",
"860Z200US72070","ZCTA5 72070","41713","20389",
"860Z200US72072","ZCTA5 72072","36818","21372",
"860Z200US72073","ZCTA5 72073","48750","17203",
"860Z200US72074","ZCTA5 72074","-","**",
"860Z200US72075","ZCTA5 72075","-","**",
"860Z200US72076","ZCTA5 72076","54379","4465",
"860Z200US72079","ZCTA5 72079","69479","65101",
"860Z200US72080","ZCTA5 72080","27583","7879",
"860Z200US72081","ZCTA5 72081","45620","5669",
"860Z200US72082","ZCTA5 72082","31638","8905",
"860Z200US72083","ZCTA5 72083","39000","24680",
"860Z200US72084","ZCTA5 72084","60938","39521",
"860Z200US72085","ZCTA5 72085","38125","30689",
"860Z200US72086","ZCTA5 72086","58743","5301",
"860Z200US72087","ZCTA5 72087","46346","19896",
"860Z200US72088","ZCTA5 72088","56594","11951",
"860Z200US72099","ZCTA5 72099","-","**",
"860Z200US72101","ZCTA5 72101","50921","3746",
"860Z200US72102","ZCTA5 72102","59120","14658",
"860Z200US72103","ZCTA5 72103","68029","12235",
"860Z200US72104","ZCTA5 72104","54774","3575",
"860Z200US72106","ZCTA5 72106","65800","15689",
"860Z200US72107","ZCTA5 72107","-","**",
"860Z200US72108","ZCTA5 72108","-","**",
"860Z200US72110","ZCTA5 72110","51658","6490",
"860Z200US72111","ZCTA5 72111","52059","46598",
"860Z200US72112","ZCTA5 72112","41843","4922",
"860Z200US72113","ZCTA5 72113","79248","6614",
"860Z200US72114","ZCTA5 72114","30175","3586",
"860Z200US72116","ZCTA5 72116","79010","7413",
"860Z200US72117","ZCTA5 72117","44319","9953",
"860Z200US72118","ZCTA5 72118","49559","4670",
"860Z200US72119","ZCTA5 72119","-","**",
"860Z200US72120","ZCTA5 72120","76598","4959",
"860Z200US72121","ZCTA5 72121","44221","11446",
"860Z200US72122","ZCTA5 72122","-","**",
"860Z200US72123","ZCTA5 72123","42250","21284",
"860Z200US72125","ZCTA5 72125","62917","30428",
"860Z200US72126","ZCTA5 72126","55662","9854",
"860Z200US72127","ZCTA5 72127","52250","6775",
"860Z200US72128","ZCTA5 72128","65938","10275",
"860Z200US72129","ZCTA5 72129","70326","31873",
"860Z200US72130","ZCTA5 72130","87014","44519",
"860Z200US72131","ZCTA5 72131","46629","9879",
"860Z200US72132","ZCTA5 72132","56071","15936",
"860Z200US72133","ZCTA5 72133","-","**",
"860Z200US72134","ZCTA5 72134","108177","33182",
"860Z200US72135","ZCTA5 72135","102500","66682",
"860Z200US72136","ZCTA5 72136","78328","24019",
"860Z200US72137","ZCTA5 72137","52612","10383",
"860Z200US72139","ZCTA5 72139","22917","3105",
"860Z200US72140","ZCTA5 72140","49583","33490",
"860Z200US72141","ZCTA5 72141","28342","17915",
"860Z200US72142","ZCTA5 72142","62863","13155",
"860Z200US72143","ZCTA5 72143","58344","3654",
"860Z200US72150","ZCTA5 72150","73818","5662",
"860Z200US72152","ZCTA5 72152","-","**",
"860Z200US72153","ZCTA5 72153","50253","21841",
"860Z200US72156","ZCTA5 72156","110139","44587",
"860Z200US72157","ZCTA5 72157","62931","29357",
"860Z200US72160","ZCTA5 72160","50403","7617",
"860Z200US72165","ZCTA5 72165","-","**",
"860Z200US72166","ZCTA5 72166","85208","78902",
"860Z200US72167","ZCTA5 72167","89886","30166",
"860Z200US72168","ZCTA5 72168","-","**",
"860Z200US72169","ZCTA5 72169","153036","138996",
"860Z200US72170","ZCTA5 72170","63438","8757",
"860Z200US72173","ZCTA5 72173","74600","12036",
"860Z200US72175","ZCTA5 72175","38167","15226",
"860Z200US72176","ZCTA5 72176","68840","7568",
"860Z200US72178","ZCTA5 72178","-","**",
"860Z200US72179","ZCTA5 72179","68571","19696",
"860Z200US72180","ZCTA5 72180","-","**",
"860Z200US72181","ZCTA5 72181","-","**",
"860Z200US72182","ZCTA5 72182","-","**",
"860Z200US72183","ZCTA5 72183","-","**",
"860Z200US72199","ZCTA5 72199","-","**",
"860Z200US72201","ZCTA5 72201","115174","47093",
"860Z200US72202","ZCTA5 72202","50899","11269",
"860Z200US72204","ZCTA5 72204","40882","3583",
"860Z200US72205","ZCTA5 72205","68415","7820",
"860Z200US72206","ZCTA5 72206","52132","5887",
"860Z200US72207","ZCTA5 72207","96343","13864",
"860Z200US72209","ZCTA5 72209","40231","3907",
"860Z200US72210","ZCTA5 72210","69453","7948",
"860Z200US72211","ZCTA5 72211","83134","7948",
"860Z200US72212","ZCTA5 72212","114140","6957",
"860Z200US72223","ZCTA5 72223","101062","15930",
"860Z200US72227","ZCTA5 72227","73879","17564",
"860Z200US72301","ZCTA5 72301","42859","6554",
"860Z200US72311","ZCTA5 72311","64063","59868",
"860Z200US72313","ZCTA5 72313","-","**",
"860Z200US72315","ZCTA5 72315","52259","5317",
"860Z200US72320","ZCTA5 72320","32679","23808",
"860Z200US72322","ZCTA5 72322","35750","18361",
"860Z200US72324","ZCTA5 72324","36324","14830",
"860Z200US72325","ZCTA5 72325","-","**",
"860Z200US72326","ZCTA5 72326","48728","7636",
"860Z200US72327","ZCTA5 72327","82750","23044",
"860Z200US72328","ZCTA5 72328","-","**",
"860Z200US72329","ZCTA5 72329","-","**",
"860Z200US72330","ZCTA5 72330","38500","6518",
"860Z200US72331","ZCTA5 72331","46848","12361",
"860Z200US72332","ZCTA5 72332","-","**",
"860Z200US72333","ZCTA5 72333","41719","13164",
"860Z200US72335","ZCTA5 72335","40400","5651",
"860Z200US72338","ZCTA5 72338","-","**",
"860Z200US72339","ZCTA5 72339","39167","22886",
"860Z200US72340","ZCTA5 72340","112750","112005",
"860Z200US72341","ZCTA5 72341","53278","22814",
"860Z200US72342","ZCTA5 72342","36905","15371",
"860Z200US72346","ZCTA5 72346","65673","28478",
"860Z200US72347","ZCTA5 72347","52048","11621",
"860Z200US72348","ZCTA5 72348","64464","23324",
"860Z200US72350","ZCTA5 72350","38580","18731",
"860Z200US72351","ZCTA5 72351","55964","8680",
"860Z200US72352","ZCTA5 72352","-","**",
"860Z200US72353","ZCTA5 72353","-","**",
"860Z200US72354","ZCTA5 72354","48472","12035",
"860Z200US72355","ZCTA5 72355","55307","13915",
"860Z200US72358","ZCTA5 72358","32841","10427",
"860Z200US72359","ZCTA5 72359","23802","4640",
"860Z200US72360","ZCTA5 72360","22574","6748",
"860Z200US72364","ZCTA5 72364","74462","8081",
"860Z200US72365","ZCTA5 72365","47344","13935",
"860Z200US72366","ZCTA5 72366","44861","24565",
"860Z200US72367","ZCTA5 72367","-","**",
"860Z200US72368","ZCTA5 72368","66719","14773",
"860Z200US72369","ZCTA5 72369","-","**",
"860Z200US72370","ZCTA5 72370","48732","13461",
"860Z200US72372","ZCTA5 72372","43611","17053",
"860Z200US72373","ZCTA5 72373","26700","3978",
"860Z200US72374","ZCTA5 72374","-","**",
"860Z200US72376","ZCTA5 72376","50347","17380",
"860Z200US72377","ZCTA5 72377","-","**",
"860Z200US72379","ZCTA5 72379","-","**",
"860Z200US72383","ZCTA5 72383","-","**",
"860Z200US72384","ZCTA5 72384","51250","26922",
"860Z200US72386","ZCTA5 72386","46723","6948",
"860Z200US72387","ZCTA5 72387","-","**",
"860Z200US72389","ZCTA5 72389","21528","16364",
"860Z200US72390","ZCTA5 72390","38294","5902",
"860Z200US72391","ZCTA5 72391","-","**",
"860Z200US72392","ZCTA5 72392","66786","41636",
"860Z200US72394","ZCTA5 72394","46875","18059",
"860Z200US72395","ZCTA5 72395","78507","4188",
"860Z200US72396","ZCTA5 72396","58938","6536",
"860Z200US72401","ZCTA5 72401","45329","3135",
"860Z200US72404","ZCTA5 72404","70269","8138",
"860Z200US72405","ZCTA5 72405","92440","12198",
"860Z200US72410","ZCTA5 72410","53350","26400",
"860Z200US72411","ZCTA5 72411","55625","11349",
"860Z200US72412","ZCTA5 72412","83500","27406",
"860Z200US72413","ZCTA5 72413","59531","25898",
"860Z200US72414","ZCTA5 72414","60833","15369",
"860Z200US72415","ZCTA5 72415","53750","6143",
"860Z200US72416","ZCTA5 72416","67448","19668",
"860Z200US72417","ZCTA5 72417","61964","14265",
"860Z200US72419","ZCTA5 72419","41017","5976",
"860Z200US72421","ZCTA5 72421","41310","12074",
"860Z200US72422","ZCTA5 72422","56507","11511",
"860Z200US72424","ZCTA5 72424","36667","22186",
"860Z200US72425","ZCTA5 72425","55917","10076",
"860Z200US72426","ZCTA5 72426","78125","59121",
"860Z200US72427","ZCTA5 72427","28750","25945",
"860Z200US72428","ZCTA5 72428","-","**",
"860Z200US72429","ZCTA5 72429","36000","20122",
"860Z200US72430","ZCTA5 72430","57604","15231",
"860Z200US72431","ZCTA5 72431","78750","42583",
"860Z200US72432","ZCTA5 72432","55827","7139",
"860Z200US72433","ZCTA5 72433","36473","11226",
"860Z200US72434","ZCTA5 72434","77734","32154",
"860Z200US72435","ZCTA5 72435","97637","56786",
"860Z200US72436","ZCTA5 72436","52174","20245",
"860Z200US72437","ZCTA5 72437","60714","3277",
"860Z200US72438","ZCTA5 72438","56688","25417",
"860Z200US72440","ZCTA5 72440","48056","5308",
"860Z200US72441","ZCTA5 72441","-","**",
"860Z200US72442","ZCTA5 72442","56221","11853",
"860Z200US72443","ZCTA5 72443","51230","6886",
"860Z200US72444","ZCTA5 72444","32276","10662",
"860Z200US72445","ZCTA5 72445","-","**",
"860Z200US72447","ZCTA5 72447","59444","11911",
"860Z200US72449","ZCTA5 72449","-","**",
"860Z200US72450","ZCTA5 72450","57725","4258",
"860Z200US72453","ZCTA5 72453","-","**",
"860Z200US72454","ZCTA5 72454","46509","8279",
"860Z200US72455","ZCTA5 72455","49764","8570",
"860Z200US72456","ZCTA5 72456","49861","13803",
"860Z200US72457","ZCTA5 72457","-","**",
"860Z200US72458","ZCTA5 72458","63636","44327",
"860Z200US72459","ZCTA5 72459","39167","11023",
"860Z200US72460","ZCTA5 72460","45673","23969",
"860Z200US72461","ZCTA5 72461","53893","8103",
"860Z200US72462","ZCTA5 72462","56452","9320",
"860Z200US72464","ZCTA5 72464","-","**",
"860Z200US72466","ZCTA5 72466","79808","20040",
"860Z200US72467","ZCTA5 72467","-","**",
"860Z200US72469","ZCTA5 72469","44421","11864",
"860Z200US72470","ZCTA5 72470","55694","28532",
"860Z200US72471","ZCTA5 72471","45313","30095",
"860Z200US72472","ZCTA5 72472","40529","5768",
"860Z200US72473","ZCTA5 72473","47266","12929",
"860Z200US72476","ZCTA5 72476","42181","5837",
"860Z200US72478","ZCTA5 72478","49038","22606",
"860Z200US72479","ZCTA5 72479","54853","10170",
"860Z200US72482","ZCTA5 72482","35855","9470",
"860Z200US72501","ZCTA5 72501","52829","4821",
"860Z200US72512","ZCTA5 72512","46449","6433",
"860Z200US72513","ZCTA5 72513","40055","8831",
"860Z200US72515","ZCTA5 72515","-","**",
"860Z200US72517","ZCTA5 72517","50446","43674",
"860Z200US72519","ZCTA5 72519","48438","28078",
"860Z200US72520","ZCTA5 72520","23776","1121",
"860Z200US72521","ZCTA5 72521","59591","5836",
"860Z200US72522","ZCTA5 72522","36591","7757",
"860Z200US72523","ZCTA5 72523","57206","10531",
"860Z200US72524","ZCTA5 72524","-","**",
"860Z200US72526","ZCTA5 72526","63333","46355",
"860Z200US72527","ZCTA5 72527","72917","21570",
"860Z200US72528","ZCTA5 72528","25559","18552",
"860Z200US72529","ZCTA5 72529","37355","7851",
"860Z200US72530","ZCTA5 72530","66875","21572",
"860Z200US72531","ZCTA5 72531","66397","11222",
"860Z200US72532","ZCTA5 72532","38750","24974",
"860Z200US72533","ZCTA5 72533","51583","8840",
"860Z200US72534","ZCTA5 72534","-","**",
"860Z200US72536","ZCTA5 72536","60714","25118",
"860Z200US72537","ZCTA5 72537","40441","22572",
"860Z200US72538","ZCTA5 72538","46973","5330",
"860Z200US72539","ZCTA5 72539","85625","70899",
"860Z200US72540","ZCTA5 72540","38603","28364",
"860Z200US72542","ZCTA5 72542","41295","7198",
"860Z200US72543","ZCTA5 72543","56722","7313",
"860Z200US72544","ZCTA5 72544","44057","13002",
"860Z200US72546","ZCTA5 72546","-","**",
"860Z200US72550","ZCTA5 72550","54688","27171",
"860Z200US72553","ZCTA5 72553","36944","6362",
"860Z200US72554","ZCTA5 72554","42851","3925",
"860Z200US72555","ZCTA5 72555","52143","15527",
"860Z200US72556","ZCTA5 72556","46113","8798",
"860Z200US72560","ZCTA5 72560","37134","6721",
"860Z200US72561","ZCTA5 72561","71916","3138",
"860Z200US72562","ZCTA5 72562","55156","11101",
"860Z200US72564","ZCTA5 72564","27107","18429",
"860Z200US72565","ZCTA5 72565","53333","11995",
"860Z200US72566","ZCTA5 72566","59609","6309",
"860Z200US72567","ZCTA5 72567","53438","42767",
"860Z200US72568","ZCTA5 72568","67143","19552",
"860Z200US72569","ZCTA5 72569","58365","44551",
"860Z200US72571","ZCTA5 72571","198636","43403",
"860Z200US72572","ZCTA5 72572","67619","22903",
"860Z200US72573","ZCTA5 72573","-","**",
"860Z200US72576","ZCTA5 72576","39812","7366",
"860Z200US72577","ZCTA5 72577","55959","6214",
"860Z200US72578","ZCTA5 72578","-","**",
"860Z200US72579","ZCTA5 72579","104167","38211",
"860Z200US72581","ZCTA5 72581","-","**",
"860Z200US72583","ZCTA5 72583","40625","15007",
"860Z200US72584","ZCTA5 72584","33326","6194",
"860Z200US72585","ZCTA5 72585","-","**",
"860Z200US72587","ZCTA5 72587","-","**",
"860Z200US72601","ZCTA5 72601","56353","4412",
"860Z200US72611","ZCTA5 72611","42361","15458",
"860Z200US72615","ZCTA5 72615","35000","27804",
"860Z200US72616","ZCTA5 72616","52077","6256",
"860Z200US72617","ZCTA5 72617","-","**",
"860Z200US72619","ZCTA5 72619","45042","11046",
"860Z200US72623","ZCTA5 72623","46354","36135",
"860Z200US72624","ZCTA5 72624","46442","31085",
"860Z200US72626","ZCTA5 72626","36417","12899",
"860Z200US72628","ZCTA5 72628","47367","13236",
"860Z200US72629","ZCTA5 72629","41635","29421",
"860Z200US72630","ZCTA5 72630","54688","11676",
"860Z200US72631","ZCTA5 72631","56678","17418",
"860Z200US72632","ZCTA5 72632","46354","9365",
"860Z200US72633","ZCTA5 72633","45385","24577",
"860Z200US72634","ZCTA5 72634","49015","1548",
"860Z200US72635","ZCTA5 72635","49709","6136",
"860Z200US72636","ZCTA5 72636","121250","35208",
"860Z200US72638","ZCTA5 72638","65175","6694",
"860Z200US72639","ZCTA5 72639","46597","19182",
"860Z200US72640","ZCTA5 72640","103409","16999",
"860Z200US72641","ZCTA5 72641","37696","9950",
"860Z200US72642","ZCTA5 72642","68810","11560",
"860Z200US72644","ZCTA5 72644","53894","22407",
"860Z200US72645","ZCTA5 72645","33516","11433",
"860Z200US72648","ZCTA5 72648","70921","7721",
"860Z200US72650","ZCTA5 72650","46295","14558",
"860Z200US72651","ZCTA5 72651","30000","28531",
"860Z200US72653","ZCTA5 72653","48718","4210",
"860Z200US72655","ZCTA5 72655","44722","30324",
"860Z200US72658","ZCTA5 72658","36094","11747",
"860Z200US72660","ZCTA5 72660","-","**",
"860Z200US72661","ZCTA5 72661","31417","12220",
"860Z200US72662","ZCTA5 72662","55734","20206",
"860Z200US72663","ZCTA5 72663","-","**",
"860Z200US72666","ZCTA5 72666","34444","23066",
"860Z200US72668","ZCTA5 72668","46000","28843",
"860Z200US72669","ZCTA5 72669","42109","8429",
"860Z200US72670","ZCTA5 72670","-","**",
"860Z200US72672","ZCTA5 72672","36620","14690",
"860Z200US72675","ZCTA5 72675","48393","24847",
"860Z200US72677","ZCTA5 72677","39688","22518",
"860Z200US72679","ZCTA5 72679","53784","20230",
"860Z200US72680","ZCTA5 72680","43668","8874",
"860Z200US72682","ZCTA5 72682","45038","13085",
"860Z200US72683","ZCTA5 72683","51196","35318",
"860Z200US72685","ZCTA5 72685","48750","23115",
"860Z200US72686","ZCTA5 72686","-","**",
"860Z200US72687","ZCTA5 72687","53911","12398",
"860Z200US72701","ZCTA5 72701","55506","4539",
"860Z200US72703","ZCTA5 72703","60568","7671",
"860Z200US72704","ZCTA5 72704","96014","8544",
"860Z200US72712","ZCTA5 72712","110514","8136",
"860Z200US72713","ZCTA5 72713","119853","7865",
"860Z200US72714","ZCTA5 72714","103125","9589",
"860Z200US72715","ZCTA5 72715","82447","5814",
"860Z200US72717","ZCTA5 72717","73011","46874",
"860Z200US72718","ZCTA5 72718","127250","37002",
"860Z200US72719","ZCTA5 72719","113542","7449",
"860Z200US72721","ZCTA5 72721","60306","58537",
"860Z200US72722","ZCTA5 72722","54838","10612",
"860Z200US72727","ZCTA5 72727","75402","15387",
"860Z200US72729","ZCTA5 72729","-","**",
"860Z200US72730","ZCTA5 72730","91731","7253",
"860Z200US72732","ZCTA5 72732","70850","11583",
"860Z200US72734","ZCTA5 72734","75000","7582",
"860Z200US72736","ZCTA5 72736","79209","9742",
"860Z200US72738","ZCTA5 72738","86296","26741",
"860Z200US72739","ZCTA5 72739","-","**",
"860Z200US72740","ZCTA5 72740","63250","12711",
"860Z200US72742","ZCTA5 72742","91094","1549",
"860Z200US72744","ZCTA5 72744","65850","4350",
"860Z200US72745","ZCTA5 72745","91207","7226",
"860Z200US72747","ZCTA5 72747","-","**",
"860Z200US72749","ZCTA5 72749","-","**",
"860Z200US72751","ZCTA5 72751","95299","10692",
"860Z200US72752","ZCTA5 72752","-","**",
"860Z200US72753","ZCTA5 72753","70985","10789",
